name,region,rating,kd,maps,kost,kpr,srv,plants,profile_url
Azzr,KR,1.06,78-70 (+8),9,66%,0.80,28%,2,https://siege.gg/players/3179-azzr
ANGELZZ,KR,1.06,275-242 (+33),30,63%,0.80,29%,1,https://siege.gg/players/3201-angelzz
Spiff,KR,1.06,75-65 (+10),8,60%,0.83,27%,2,https://siege.gg/players/3208-spiff
FLEXY,KR,1.06,283-254 (+29),34,63%,0.78,29%,2,https://siege.gg/players/3857-flexy
Darcly,KR,1.06,71-64 (+7),10,72%,0.66,40%,4,https://siege.gg/players/3870-darcly
MONK,KR,1.05,66-59 (+7),6,60%,0.88,21%,0,https://siege.gg/players/341-monk
Doki,KR,1.05,195-176 (+19),22,63%,0.78,29%,3,https://siege.gg/players/391-doki
Beeno,KR,1.05,195-183 (+12),26,67%,0.68,35%,24,https://siege.gg/players/2112-beeno
JAY-,KR,1.05,148-136 (+12),17,65%,0.77,28%,0,https://siege.gg/players/2852-jay
P9,KR,1.05,117-100 (+17),13,63%,0.82,30%,0,https://siege.gg/players/2868-p9
Maquina,KR,1.05,161-140 (+21),18,62%,0.83,28%,1,https://siege.gg/players/3126-itzmaquina
FENZ,KR,1.05,67-57 (+10),8,70%,0.72,38%,0,https://siege.gg/players/3455-fenz
KOSHI,KR,1.05,18-19 (-1),2,69%,0.78,17%,1,https://siege.gg/players/3925-koshi
Rusher,KR,1.05,57-54 (+3),6,66%,0.83,21%,1,https://siege.gg/players/3991-rusher
Surf,KR,1.04,261-241 (+20),31,68%,0.75,30%,4,https://siege.gg/players/2397-surf
L0BIN,KR,1.04,352-318 (+34),39,65%,0.78,29%,2,https://siege.gg/players/2655-l0binn
Gaspro,KR,1.04,51-53 (-2),8,73%,0.59,39%,7,https://siege.gg/players/3093-gaspro
NYJL,KR,1.04,118-111 (+7),15,64%,0.74,30%,4,https://siege.gg/players/3127-nyjl
DORA,KR,1.04,174-160 (+14),23,67%,0.69,36%,14,https://siege.gg/players/3177-dora
EUPOR,KR,1.04,269-242 (+27),34,65%,0.75,32%,10,https://siege.gg/players/3181-eupor
SkyZs,KR,1.04,89-83 (+6),10,64%,0.82,23%,1,https://siege.gg/players/3396-skyzs
SHMINK,KR,1.04,20-20 (+0),2,68%,0.80,20%,0,https://siege.gg/players/3497-shmink
Mili,KR,1.04,110-102 (+8),13,60%,0.79,26%,3,https://siege.gg/players/3899-mili
BODOLF,KR,1.04,61-59 (+2),9,67%,0.64,38%,1,https://siege.gg/players/3944-bodolf
Sunset,KR,1.04,96-90 (+6),12,68%,0.68,36%,6,https://siege.gg/players/3982-sunset
xS3xyCake,KR,1.03,138-133 (+5),18,69%,0.71,31%,4,https://siege.gg/players/101-sexycake
Cyber,KR,1.03,313-287 (+26),37,63%,0.77,29%,8,https://siege.gg/players/104-cyb3r
p4sh4,KR,1.03,82-80 (+2),10,62%,0.75,26%,2,https://siege.gg/players/534-p4sh4
Hashom,KR,1.03,108-94 (+14),13,62%,0.76,34%,1,https://siege.gg/players/2228-hashom
MARMALADE,KR,1.03,84-77 (+7),11,66%,0.68,37%,4,https://siege.gg/players/2329-marmalade
jlaDD,KR,1.03,111-103 (+8),13,62%,0.78,27%,5,https://siege.gg/players/2870-jladd
Loira,KR,1.03,204-193 (+11),22,61%,0.81,23%,4,https://siege.gg/players/3169-loira
RORICK,KR,1.03,79-67 (+12),10,64%,0.72,38%,1,https://siege.gg/players/3191-rorick
Bapn,KR,1.03,69-68 (+1),8,64%,0.84,17%,0,https://siege.gg/players/3378-bapn
Asa,KR,1.03,189-181 (+8),26,64%,0.69,33%,19,https://siege.gg/players/3512-asa
BMZY,KR,1.03,41-40 (+1),5,70%,0.76,25%,0,https://siege.gg/players/3802-bmzy
JAYYGUNS,KR,1.03,86-79 (+7),9,64%,0.76,30%,1,https://siege.gg/players/3895-jayyguns
NUBZ,KR,1.03,27-23 (+4),3,63%,0.75,36%,1,https://siege.gg/players/3930-nubz
AWNDRAY,KR,1.03,61-53 (+8),7,67%,0.76,33%,0,https://siege.gg/players/3938-awndray
FENO,KR,1.03,224-207 (+17),26,61%,0.82,24%,1,https://siege.gg/players/3949-feno
NILAR,KR,1.03,33-31 (+2),4,64%,0.79,26%,0,https://siege.gg/players/3966-nilar
ArFeng,KR,1.03,96-93 (+3),12,65%,0.72,30%,13,https://siege.gg/players/4000-arfeng
Faallz,KR,1.02,112-113 (-1),16,65%,0.66,33%,5,https://siege.gg/players/1021-faallz
Yuzus,KR,1.02,216-213 (+3),32,70%,0.66,34%,4,https://siege.gg/players/1697-yuzus
Tr1ixd,KR,1.02,99-99 (+0),13,67%,0.69,30%,2,https://siege.gg/players/2226-tr1ixd
KURTZ,KR,1.02,120-121 (-1),15,62%,0.76,23%,2,https://siege.gg/players/2277-kurtz
DEADSHT,KR,1.02,76-71 (+5),9,57%,0.81,24%,2,https://siege.gg/players/2423-deadsht
Silent,KR,1.02,82-72 (+10),9,68%,0.73,36%,2,https://siege.gg/players/2832-silentendz
NITRO.,KR,1.02,124-118 (+6),16,64%,0.70,33%,1,https://siege.gg/players/3158-nitro
Spiker,KR,1.02,212-196 (+16),28,64%,0.65,40%,19,https://siege.gg/players/3223-spiker
MENPS,KR,1.02,84-74 (+10),12,65%,0.69,38%,0,https://siege.gg/players/3525-menps
SoloMiD,KR,1.02,55-58 (-3),9,69%,0.57,39%,6,https://siege.gg/players/3868-solomid
KHAOTIC,KR,1.02,41-46 (-5),6,60%,0.63,29%,6,https://siege.gg/players/3878-khaotic
Fiber,KR,1.02,101-95 (+6),12,67%,0.72,32%,0,https://siege.gg/players/3979-fiber
Recap,KR,1.02,94-90 (+4),12,63%,0.70,32%,1,https://siege.gg/players/4005-recap
Carpe,KR,1.02,61-52 (+9),8,65%,0.70,40%,0,https://siege.gg/players/4007-carpe
Rexen,KR,1.01,248-242 (+6),31,65%,0.72,30%,7,https://siege.gg/players/1040-rexen
Mowwwgli,KR,1.01,326-325 (+1),36,62%,0.79,21%,4,https://siege.gg/players/2432-mowwwgli
PNNO9,KR,1.01,109-111 (-2),16,66%,0.62,37%,8,https://siege.gg/players/2910-pnno9
nade,KR,1.01,196-191 (+5),29,66%,0.60,41%,20,https://siege.gg/players/2939-nade
Atom,KR,1.01,157-159 (-2),18,62%,0.77,21%,5,https://siege.gg/players/2981-tra
Packer,KR,1.01,214-204 (+10),26,65%,0.73,30%,3,https://siege.gg/players/3001-packer
Gomess,KR,1.01,89-91 (-2),13,69%,0.63,35%,8,https://siege.gg/players/3134-gomess7
TWX,KR,1.01,34-33 (+1),4,64%,0.76,26%,0,https://siege.gg/players/3347-twx
Adrian,KR,1.01,312-318 (-6),39,66%,0.67,31%,9,https://siege.gg/players/3501-adrian
RADENTY,KR,1.01,50-47 (+3),5,62%,0.75,29%,0,https://siege.gg/players/3669-radenty
Basthian,KR,1.01,129-127 (+2),16,66%,0.73,28%,0,https://siege.gg/players/3736-basthian
GARREN,KR,1.01,36-35 (+1),5,62%,0.67,35%,1,https://siege.gg/players/3804-garren
KIRIMPITBULL,KR,1.01,23-25 (-2),4,68%,0.72,21%,0,https://siege.gg/players/3886-kirimpitbull
Spoit,KR,1.0,246-242 (+4),31,61%,0.71,30%,5,https://siege.gg/players/380-spoit
KOOLAID,KR,1.0,54-57 (-3),7,68%,0.63,33%,4,https://siege.gg/players/1802-koolaid
Trevmak,KR,1.0,86-98 (-12),13,67%,0.62,29%,15,https://siege.gg/players/2109-trevmak
JJBlazt,KR,1.0,61-57 (+4),8,62%,0.66,38%,6,https://siege.gg/players/2140-blaztful
Florio,KR,1.0,125-127 (-2),18,67%,0.64,34%,9,https://siege.gg/players/2260-florio
naka,KR,1.0,100-96 (+4),13,63%,0.71,31%,4,https://siege.gg/players/2275-naka
Jeggz,KR,1.0,98-92 (+6),12,63%,0.71,33%,1,https://siege.gg/players/3180-jeggz
RAASTIN,KR,1.0,97-93 (+4),12,61%,0.70,33%,5,https://siege.gg/players/3502-raastin
NIFSU,KR,1.0,92-96 (-4),12,65%,0.66,30%,9,https://siege.gg/players/3859-nifsu
AYEX,KR,1.0,45-47 (-2),5,64%,0.76,20%,0,https://siege.gg/players/3914-ayex
ABEI,KR,1.0,76-79 (-3),11,68%,0.68,29%,2,https://siege.gg/players/3996-abei
Fultz,KR,0.99,223-238 (-15),33,66%,0.61,35%,23,https://siege.gg/players/1077-fultz
HerdsZ,KR,0.99,232-225 (+7),27,60%,0.76,26%,0,https://siege.gg/players/1114-herdssz
WILL,KR,0.99,82-90 (-8),15,68%,0.52,43%,13,https://siege.gg/players/1392-will
Fntzy,KR,0.99,223-221 (+2),25,60%,0.83,18%,0,https://siege.gg/players/2520-fntzy
Jv92,KR,0.99,240-226 (+14),29,61%,0.74,30%,2,https://siege.gg/players/2651-joao92jv
dfuzr,KR,0.99,219-214 (+5),26,63%,0.73,28%,3,https://siege.gg/players/3457-dfuzr
DERNEKA,KR,0.99,86-90 (-4),11,58%,0.74,23%,0,https://siege.gg/players/3697-derneka
HURBYZ,KR,0.99,15-17 (-2),2,63%,0.79,10%,1,https://siege.gg/players/3769-hurbyz
LAMBE,KR,0.99,106-107 (-1),12,61%,0.76,23%,1,https://siege.gg/players/3858-lambe
XINA,KR,0.99,46-50 (-4),6,68%,0.72,21%,0,https://siege.gg/players/3879-xina
Nesta,KR,0.99,101-99 (+2),13,58%,0.73,28%,3,https://siege.gg/players/3898-nesta
REAZ,KR,0.99,188-183 (+5),23,61%,0.75,27%,2,https://siege.gg/players/3935-reaz
ALRD,KR,0.99,119-117 (+2),16,59%,0.73,27%,3,https://siege.gg/players/3955-alrd
Naka,KR,0.99,48-49 (-1),6,60%,0.70,28%,0,https://siege.gg/players/3989-naka1x
Bullet1,KR,0.98,177-173 (+4),24,65%,0.69,32%,1,https://siege.gg/players/98-bullet
Elemzje,KR,0.98,189-196 (-7),26,66%,0.69,28%,2,https://siege.gg/players/174-elemzje
SpeakEasy,KR,0.98,107-116 (-9),16,66%,0.62,32%,12,https://siege.gg/players/610-speakeasy
KDS,KR,0.98,270-276 (-6),37,65%,0.67,32%,1,https://siege.gg/players/1109-kds
P4TOXYZIN,KR,0.98,103-107 (-4),15,68%,0.65,32%,2,https://siege.gg/players/1724-p4toxyzin
Bassetto,KR,0.98,73-81 (-8),11,69%,0.60,33%,8,https://siege.gg/players/2256-bassetto
Gity,KR,0.98,86-85 (+1),12,66%,0.70,30%,1,https://siege.gg/players/2325-gity
LOLLO,KR,0.98,158-165 (-7),23,64%,0.63,34%,12,https://siege.gg/players/2497-lollo
Hatez,KR,0.98,194-186 (+8),25,61%,0.72,31%,1,https://siege.gg/players/2660-hatez
yektz,KR,0.98,124-121 (+3),18,62%,0.64,37%,5,https://siege.gg/players/2774-yektz
SWAG,KR,0.98,118-121 (-3),15,63%,0.73,25%,2,https://siege.gg/players/3130-swag
ZURS,KR,0.98,62-64 (-2),7,68%,0.72,25%,0,https://siege.gg/players/3467-zurs
SKOOB,KR,0.98,94-90 (+4),11,58%,0.76,27%,1,https://siege.gg/players/3495-skoob
MARTEAU,KR,0.98,175-177 (-2),26,64%,0.64,35%,5,https://siege.gg/players/3513-marteau
QUINTZ,KR,0.98,84-88 (-4),11,65%,0.72,24%,2,https://siege.gg/players/3520-quintz
GNRIVAL,KR,0.98,88-91 (-3),12,65%,0.72,26%,1,https://siege.gg/players/3747-gnrival
BUTCHRR,KR,0.98,65-66 (-1),8,60%,0.72,26%,2,https://siege.gg/players/3863-butchrr
LENDAO,KR,0.98,81-88 (-7),12,62%,0.67,27%,12,https://siege.gg/players/3874-lendao
Gryxr,KR,0.97,105-114 (-9),14,64%,0.68,26%,2,https://siege.gg/players/1316-gryxr
AQUI,KR,0.97,168-178 (-10),23,65%,0.67,29%,5,https://siege.gg/players/1517-aqui
Kyno,KR,0.97,213-236 (-23),29,63%,0.64,28%,17,https://siege.gg/players/1871-kyno
TUCU,KR,0.97,128-128 (+0),16,60%,0.72,27%,0,https://siege.gg/players/2038-tucu
Oscr,KR,0.97,239-252 (-13),34,65%,0.66,30%,8,https://siege.gg/players/2307-oscr
resetz,KR,0.97,103-104 (-1),13,62%,0.75,24%,1,https://siege.gg/players/2659-resetz
Savage,KR,0.97,249-277 (-28),36,65%,0.61,32%,20,https://siege.gg/players/3090-savage
RNOTUMBO,KR,0.97,105-118 (-13),16,64%,0.57,35%,14,https://siege.gg/players/3213-rnotumbo
DANTE7,KR,0.97,88-83 (+5),12,58%,0.73,31%,1,https://siege.gg/players/3320-dante7
YURIVST,KR,0.97,45-49 (-4),6,59%,0.63,30%,10,https://siege.gg/players/3696-yurivst
DEN,KR,0.97,128-138 (-10),17,62%,0.67,27%,2,https://siege.gg/players/3826-den
Raid,KR,0.97,88-90 (-2),12,64%,0.72,26%,0,https://siege.gg/players/3862-raidbullys
ZAARAMY,KR,0.97,195-190 (+5),23,59%,0.77,24%,1,https://siege.gg/players/3936-zaaramy
ROCKNROLLDJ,KR,0.97,50-53 (-3),7,66%,0.62,33%,2,https://siege.gg/players/3940-rocknrolldj
MARATSZ,KR,0.97,105-109 (-4),16,64%,0.65,32%,3,https://siege.gg/players/3952-maratsz
Levy,KR,0.96,119-122 (-3),16,62%,0.70,27%,2,https://siege.gg/players/272-lev1
JANGO,KR,0.96,14-15 (-1),2,68%,0.74,21%,0,https://siege.gg/players/1885-jango
Twiizt,KR,0.96,12-14 (-2),2,62%,0.75,12%,0,https://siege.gg/players/2125-twiizt
Neskin,KR,0.96,98-96 (+2),13,61%,0.70,31%,1,https://siege.gg/players/2261-neskin
Stk,KR,0.96,256-259 (-3),30,59%,0.75,24%,5,https://siege.gg/players/2519-stk
BOKZERA,KR,0.96,58-60 (-2),8,67%,0.64,34%,3,https://siege.gg/players/3200-bokzera
VNK,KR,0.96,88-93 (-5),11,58%,0.75,20%,0,https://siege.gg/players/3222-vnk
TEDDY,KR,0.96,17-18 (-1),2,68%,0.68,28%,0,https://siege.gg/players/3492-teddy
TAZZY,KR,0.96,50-54 (-4),5,64%,0.75,19%,0,https://siege.gg/players/3509-tazzy
MomoWiNGs,KR,0.96,89-96 (-7),12,65%,0.63,31%,4,https://siege.gg/players/3617-momorins
KzB,KR,0.96,101-108 (-7),12,67%,0.72,23%,0,https://siege.gg/players/3618-kzb
Lasmooo,KR,0.96,54-59 (-5),9,65%,0.62,32%,1,https://siege.gg/players/3670-lasmoooo
SYLO,KR,0.96,194-215 (-21),26,63%,0.66,26%,9,https://siege.gg/players/3904-sylo
STERN,KR,0.96,41-44 (-3),5,59%,0.69,25%,2,https://siege.gg/players/3907-stern
RUSHZE,KR,0.96,98-100 (-2),11,54%,0.79,19%,1,https://siege.gg/players/3933-rushze
Cpk,KR,0.96,90-97 (-7),12,64%,0.67,27%,0,https://siege.gg/players/4001-cpk
Pau1,KR,0.96,64-65 (-1),10,66%,0.64,35%,2,https://siege.gg/players/4010-pau1
Dream,KR,0.95,68-80 (-12),12,65%,0.55,34%,10,https://siege.gg/players/1349-dream
njr,KR,0.95,86-96 (-10),13,65%,0.58,35%,4,https://siege.gg/players/1809-njr
NearZ,KR,0.95,120-129 (-9),16,61%,0.71,23%,2,https://siege.gg/players/2773-nearz
Semper,KR,0.95,62-60 (+2),8,57%,0.71,31%,0,https://siege.gg/players/3138-semper
VIPOA,KR,0.95,17-17 (+0),2,56%,0.74,26%,1,https://siege.gg/players/3462-vipoa
SKY7,KR,0.95,47-51 (-4),6,61%,0.72,21%,0,https://siege.gg/players/3799-sky7
V7NOMZ,KR,0.95,88-113 (-25),14,69%,0.55,28%,17,https://siege.gg/players/3943-v7nomz
DEVILSZ,KR,0.95,121-125 (-4),16,61%,0.75,22%,1,https://siege.gg/players/3953-devilsz
A1mer,KR,0.95,43-49 (-6),6,62%,0.62,28%,4,https://siege.gg/players/3990-a1mer
BriD,KR,0.94,148-204 (-56),32,67%,0.45,37%,36,https://siege.gg/players/22-brid
ERKKARI,KR,0.94,35-36 (-1),5,61%,0.65,33%,1,https://siege.gg/players/462-erkkari
Alem4o,KR,0.94,147-160 (-13),22,62%,0.59,35%,10,https://siege.gg/players/1738-alem4o
GABU,KR,0.94,35-33 (+2),4,51%,0.78,26%,0,https://siege.gg/players/3521-gabu
HUD,KR,0.94,16-17 (-1),2,60%,0.70,26%,0,https://siege.gg/players/3758-hud
SOGGYC,KR,0.94,41-41 (+0),5,54%,0.69,30%,0,https://siege.gg/players/3910-soggyc
CODED,KR,0.94,112-122 (-10),14,63%,0.70,22%,1,https://siege.gg/players/3941-coded
FLUANCY,KR,0.94,101-115 (-14),14,63%,0.64,27%,4,https://siege.gg/players/3942-fluancy
SM1SS,KR,0.94,27-28 (-1),4,59%,0.64,33%,1,https://siege.gg/players/3969-sm1ss
SCYTHER,KR,0.93,99-116 (-17),16,64%,0.61,28%,7,https://siege.gg/players/579-scyther
Hornetao,KR,0.93,46-49 (-3),6,60%,0.65,30%,0,https://siege.gg/players/1559-horneto
Pikan,KR,0.93,78-81 (-3),11,60%,0.71,26%,0,https://siege.gg/players/1999-pikaceu
GoodBoy,KR,0.93,85-94 (-9),11,58%,0.73,19%,3,https://siege.gg/players/2940-goodboy
POKER,KR,0.93,79-90 (-11),11,60%,0.64,27%,3,https://siege.gg/players/3684-poker
Wizard,KR,0.93,63-71 (-8),9,62%,0.67,24%,2,https://siege.gg/players/3816-wizarduk
QUARTURNER,KR,0.93,57-66 (-9),9,62%,0.59,31%,4,https://siege.gg/players/3945-quarturner
SeiNov9,KR,0.93,39-50 (-11),6,63%,0.57,27%,6,https://siege.gg/players/3992-seinov9
SKIDDY,KR,0.92,64-75 (-11),9,60%,0.65,23%,2,https://siege.gg/players/3087-skiddy
ZLUKLOK,KR,0.92,65-83 (-18),12,66%,0.54,31%,4,https://siege.gg/players/3767-zluklok
KANEDA,KR,0.92,44-49 (-5),5,57%,0.72,19%,0,https://siege.gg/players/3883-kaneda
SERX,KR,0.92,58-68 (-10),8,63%,0.64,24%,4,https://siege.gg/players/3894-serx
MentalistC,KR,0.91,38-52 (-14),8,63%,0.44,40%,8,https://siege.gg/players/951-mentalistc
Forrest,KR,0.91,140-168 (-28),22,60%,0.56,32%,18,https://siege.gg/players/1318-forrest
RAIO,KR,0.91,27-32 (-5),4,62%,0.68,20%,0,https://siege.gg/players/1736-raio
Rappz,KR,0.91,260-315 (-55),39,63%,0.60,27%,14,https://siege.gg/players/2000-rappz
Dash,KR,0.91,201-244 (-43),29,63%,0.62,24%,11,https://siege.gg/players/2268-d4sh
Rovi,KR,0.91,112-130 (-18),16,61%,0.60,30%,5,https://siege.gg/players/2418-rovi
Ape,KR,0.91,112-128 (-16),16,58%,0.65,25%,1,https://siege.gg/players/2926-ape
CroqSon,KR,0.91,60-69 (-9),9,63%,0.64,26%,0,https://siege.gg/players/3175-croqson
CANDLE,KR,0.91,13-14 (-1),2,50%,0.81,12%,0,https://siege.gg/players/3470-candle
DUCAGN,KR,0.91,31-36 (-5),4,56%,0.70,18%,1,https://siege.gg/players/3522-ducagn
bbySharKK,KR,0.91,204-234 (-30),28,60%,0.62,28%,1,https://siege.gg/players/3667-bbysharkk
AZuKi,KR,0.91,74-87 (-13),11,59%,0.67,20%,2,https://siege.gg/players/3713-azuki
VICBANDS,KR,0.91,45-56 (-11),6,62%,0.60,25%,0,https://siege.gg/players/3751-vicbands
Vrionx,KR,0.91,87-103 (-16),13,60%,0.63,25%,0,https://siege.gg/players/3896-vrionx
LUCKI,KR,0.91,20-23 (-3),3,65%,0.57,34%,0,https://siege.gg/players/3931-lucki
AurK11,KR,0.91,49-70 (-21),11,66%,0.44,37%,13,https://siege.gg/players/3997-aurk11
Hoi,KR,0.91,67-83 (-16),11,67%,0.60,25%,1,https://siege.gg/players/3998-hoi
Mity,KR,0.9,109-131 (-22),16,56%,0.64,22%,1,https://siege.gg/players/122-mity
Kendrew,KR,0.9,56-71 (-15),9,66%,0.57,27%,4,https://siege.gg/players/152-kendrew
Panbazou,KR,0.9,31-38 (-7),4,60%,0.65,20%,0,https://siege.gg/players/1860-panbazou
GMZ,KR,0.9,144-164 (-20),18,58%,0.71,19%,1,https://siege.gg/players/1870-gmz
AsK,KR,0.9,95-107 (-12),13,55%,0.68,23%,0,https://siege.gg/players/2258-ask
Hat,KR,0.9,53-56 (-3),6,54%,0.71,25%,2,https://siege.gg/players/3105-hat
Tuhan,KR,0.9,57-67 (-10),8,62%,0.70,18%,1,https://siege.gg/players/3160-tuhan
Playxr,KR,0.9,52-61 (-9),8,57%,0.63,25%,1,https://siege.gg/players/3226-playxr
FelipoX,KR,0.89,174-219 (-45),29,61%,0.54,32%,9,https://siege.gg/players/1660-felipox
Wizard,KR,0.89,165-187 (-22),25,58%,0.61,30%,0,https://siege.gg/players/2645-wizard
SNEKY,KR,0.89,35-43 (-8),5,59%,0.59,27%,0,https://siege.gg/players/3915-sneky
KUBAJZSKI,KR,0.89,68-77 (-9),9,61%,0.66,25%,0,https://siege.gg/players/3964-kubajzski
HUNGRY,KR,0.88,22-27 (-5),4,61%,0.52,35%,2,https://siege.gg/players/37-hungry
Nafe,KR,0.88,56-69 (-13),9,60%,0.60,25%,1,https://siege.gg/players/1703-nathan
Kixhro,KR,0.88,42-46 (-4),6,57%,0.71,22%,0,https://siege.gg/players/2829-kixhro
Mephi,KR,0.88,69-86 (-17),11,58%,0.59,26%,1,https://siege.gg/players/2933-mephi
DARKEYSS,KR,0.88,93-103 (-10),13,53%,0.66,26%,1,https://siege.gg/players/3137-darkeyss
YLEQI,KR,0.88,54-63 (-9),7,59%,0.63,26%,1,https://siege.gg/players/3900-yleqi
THEASER,KR,0.88,54-71 (-17),9,61%,0.56,26%,2,https://siege.gg/players/3948-theaser
EWZY,KR,0.88,40-43 (-3),6,57%,0.68,27%,0,https://siege.gg/players/3972-ewzy
live,KR,0.87,25-34 (-9),4,57%,0.56,24%,3,https://siege.gg/players/1108-live
RIN,KR,0.87,78-94 (-16),11,59%,0.67,19%,2,https://siege.gg/players/2517-rin
TYRANT,KR,0.87,63-76 (-13),9,56%,0.64,22%,1,https://siege.gg/players/2840-tyrant
Seal,KR,0.87,67-78 (-11),11,52%,0.61,29%,1,https://siege.gg/players/3274-seal
MHAGR,KR,0.87,28-32 (-4),4,55%,0.62,28%,0,https://siege.gg/players/3643-mhagr
ZENOO,KR,0.87,27-35 (-8),4,61%,0.61,20%,1,https://siege.gg/players/3770-zenoo
D0MANTAS,KR,0.87,103-128 (-25),14,55%,0.65,19%,0,https://siege.gg/players/3841-d0mantas
Logger,KR,0.87,87-104 (-17),13,56%,0.63,25%,0,https://siege.gg/players/3897-logger
VOID.NN,KR,0.87,34-41 (-7),5,55%,0.58,30%,4,https://siege.gg/players/3909-voidnn
DEMoZ,KR,0.87,79-95 (-16),12,60%,0.59,29%,3,https://siege.gg/players/4003-demoz
ReJo1ce,KR,0.87,63-77 (-14),10,55%,0.63,23%,1,https://siege.gg/players/4011-rejo1ce
Hotancold,KR,0.86,156-213 (-57),26,61%,0.52,28%,25,https://siege.gg/players/79-hotancold
Psycho,KR,0.86,97-121 (-24),15,56%,0.59,26%,2,https://siege.gg/players/92-psycho
R4re,KR,0.86,102-124 (-22),15,59%,0.63,23%,2,https://siege.gg/players/2253-r4re
Dotz,KR,0.86,234-313 (-79),39,60%,0.52,30%,19,https://siege.gg/players/2264-dootz
Ar7hr,KR,0.86,165-237 (-72),30,61%,0.48,30%,32,https://siege.gg/players/2267-ar7hr
MENGO,KR,0.86,64-81 (-17),9,58%,0.62,21%,2,https://siege.gg/players/2850-mengo
Nuxxga,KR,0.86,61-97 (-36),13,62%,0.43,31%,14,https://siege.gg/players/2859-nuxxga
Dov2hkiin,KR,0.86,81-98 (-17),13,57%,0.57,31%,2,https://siege.gg/players/2866-dov2hkiin
SOUZAA,KR,0.86,22-31 (-9),4,48%,0.59,16%,0,https://siege.gg/players/3030-souzaa
CADENT,KR,0.86,103-135 (-32),16,61%,0.55,27%,1,https://siege.gg/players/3167-cadent
MOLVER,KR,0.86,39-47 (-8),6,56%,0.60,27%,0,https://siege.gg/players/3880-molver
MajorKi,KR,0.86,56-73 (-17),10,54%,0.60,21%,3,https://siege.gg/players/3984-major
KarTy,KR,0.86,78-98 (-20),12,58%,0.58,26%,3,https://siege.gg/players/4004-karty
Canadian,KR,0.85,163-242 (-79),31,63%,0.47,30%,15,https://siege.gg/players/49-canadian
SpiriTz,KR,0.85,26-35 (-9),4,60%,0.54,27%,3,https://siege.gg/players/1995-spiritz
kondz,KR,0.85,149-200 (-51),26,58%,0.54,27%,9,https://siege.gg/players/2278-kondzz
CTZN,KR,0.84,51-67 (-16),9,63%,0.55,27%,0,https://siege.gg/players/357-ctzn
LINKOO,KR,0.84,160-210 (-50),26,57%,0.59,23%,7,https://siege.gg/players/2422-linkoo
BJL,KR,0.84,33-59 (-26),6,68%,0.44,21%,6,https://siege.gg/players/3456-bjl
AREZ7,KR,0.84,19-26 (-7),4,52%,0.56,23%,0,https://siege.gg/players/3702-arez7
Franklin,KR,0.84,54-84 (-30),9,65%,0.48,25%,9,https://siege.gg/players/3750-franlin
HAXZAO,KR,0.84,31-37 (-6),4,59%,0.70,15%,0,https://siege.gg/players/3875-haxzao
HANNI,KR,0.84,23-33 (-10),3,50%,0.64,8%,1,https://siege.gg/players/3934-hanni
Eddy,KR,0.83,38-46 (-8),6,54%,0.64,22%,0,https://siege.gg/players/2830-eddy
MR6OTLAW,KR,0.83,108-136 (-28),15,50%,0.67,16%,1,https://siege.gg/players/3045-mr6otlaw
TOASTER,KR,0.83,15-20 (-5),2,56%,0.60,20%,1,https://siege.gg/players/3764-toaster
KAIINX7,KR,0.83,44-56 (-12),6,52%,0.68,13%,0,https://siege.gg/players/3797-kaiinx7
EVAN,KR,0.83,84-137 (-53),17,62%,0.44,28%,20,https://siege.gg/players/3803-evan
HELLAMOB,KR,0.83,89-121 (-32),16,58%,0.55,25%,4,https://siege.gg/players/3954-hellamob
Souffle,KR,0.82,62-85 (-23),11,59%,0.56,22%,0,https://siege.gg/players/1986-souffle
RYCE,KR,0.82,66-115 (-49),15,63%,0.38,33%,19,https://siege.gg/players/2107-ryce
JOEGOR,KR,0.82,68-86 (-18),11,51%,0.62,21%,3,https://siege.gg/players/3612-joegor
RAWA,KR,0.82,58-77 (-19),9,54%,0.56,25%,2,https://siege.gg/players/3819-rawa
BEUSTER,KR,0.82,32-51 (-19),5,61%,0.48,23%,6,https://siege.gg/players/3839-beuster
RWZ9,KR,0.82,25-35 (-10),4,59%,0.68,5%,0,https://siege.gg/players/3892-rwz9
Rioter,KR,0.82,48-72 (-24),10,61%,0.48,28%,8,https://siege.gg/players/4012-rioter
Yoggah,KR,0.8,111-157 (-46),18,55%,0.55,22%,4,https://siege.gg/players/348-yoggah
PALADIIN,KR,0.8,23-33 (-10),4,48%,0.62,10%,1,https://siege.gg/players/3032-paladiin
KY,KR,0.8,54-76 (-22),10,56%,0.58,18%,0,https://siege.gg/players/3987-ky
IONZ,KR,0.79,44-73 (-29),8,63%,0.49,18%,1,https://siege.gg/players/3757-ionz
R4UL,KR,0.79,34-48 (-14),5,54%,0.56,21%,1,https://siege.gg/players/3882-r4ul
STOAXY,KR,0.79,33-46 (-13),5,52%,0.56,22%,0,https://siege.gg/players/3908-stoaxy
P4,KR,0.78,39-64 (-25),9,57%,0.45,26%,4,https://siege.gg/players/979-p4
JONAXYZ,KR,0.78,37-51 (-14),5,50%,0.61,16%,0,https://siege.gg/players/3776-jonaxyz
VALEN,KR,0.78,29-46 (-17),5,57%,0.49,22%,2,https://siege.gg/players/3913-valen
MARECKX,KR,0.78,18-28 (-10),4,57%,0.43,33%,0,https://siege.gg/players/3971-mareckx
